gene,SI_15001,SI_15002,SI_15003,SI_15004,SI_16462,SI_16463,SI_16464,SI_16465,SI_16466,SI_16467,SI_16468,GTEX.1117F.0226.SM.5GZZ7,GTEX.1117F.0426.SM.5EGHI,GTEX.1117F.0526.SM.5EGHJ,GTEX.1117F.0626.SM.5N9CS,GTEX.1117F.0726.SM.5GIEN,GTEX.1117F.1326.SM.5EGHH,GTEX.1117F.2426.SM.5EGGH,GTEX.1117F.2526.SM.5GZY6,GTEX.1117F.2826.SM.5GZXL,GTEX.1117F.2926.SM.5GZYI
ENSP00000509792,5982,5333,8838,8099,4090,1434,7777,7607,2154,7707,2673,5685,1799,2468,5955,3098,3704,4803,3881,5152,5374
ENSP00000509466,8283,4355,5815,3668,4582,1237,2142,4624,1898,4395,2760,12746,5102,8569,16735,10524,10790,12174,14200,14774,10369
ENSP00000263271,1946,1633,2324,1579,1439,339,542,2541,561,974,573,2832,1890,1936,3027,1562,2983,1131,4022,2894,3072
ENSP00000430597,6544,3684,7431,4301,4909,1183,1218,4191,1331,4634,2098,2329,1070,2085,2327,1302,1573,1387,2781,2861,1724
ENSP00000347408,3139,1655,1377,1184,1068,595,453,1220,594,1479,901,1965,703,1339,2788,1099,1018,2231,3042,2557,1313
ENSP00000518888,478,447,685,526,201,136,444,312,228,504,253,632,240,357,851,453,248,1377,1042,963,866
ENSP00000451479,315,115,104,155,103,41,38,109,71,231,105,171,369,171,413,238,187,498,368,307,333
ENSP00000454303,2268,2389,2295,2399,983,732,2769,1719,485,902,800,1631,3155,806,1336,414,669,942,1137,1148,581
ENSP00000448165,2509,795,1610,1332,1208,443,329,1028,521,1565,800,1006,223,870,1152,713,608,932,1048,1062,700
ENSP00000453144,76,68,734,139,185,215,118,304,81,145,151,883,26,133,314,201,420,71,244,138,166
ENSP00000426107,3043,844,3976,1722,1774,357,1402,1000,401,1264,414,2263,1339,2616,3491,2144,4437,3376,2976,2572,2010
ENSP00000466803,12,14,20,74,46,0,19,37,20,25,6,93,43,53,107,86,24,59,73,42,40
ENSP00000360191,7,28,21,2,787,13,30,262,1,50,31,22,4,15,2,6,6,220,10,31,53
ENSP00000257254,512,947,220,691,512,66,73,835,471,1633,444,203,200,187,1315,2294,944,49,101,33,243
ENSP00000233242,10011,55,46467,950,396,556,167,43213,308,92,784,188,61,87,152,1119,97,29,30,84,36
ENSP00000216123,69,9,60,131,16,30,0,32,38,18,8,21,4,37,37,21,24,22,26,9,8
ENSP00000465356,901,273,1855,740,124,116,148,144,85,38,153,203,133,18,113,102,412,67,32,988,118
ENSP00000388477,5990,1656,11301,2693,1602,1072,912,4841,1074,1051,2450,1186,596,1022,3024,2082,3705,2497,3859,2026,919
ENSP00000415779,2878,848,2893,2320,540,1003,284,756,707,1762,485,11365,1783,3954,4158,2153,3575,2065,1583,6448,2822
ENSP00000507418,759,231,444,616,39,172,92,362,140,357,180,434,27,97,266,171,302,57,613,437,274
ENSP00000454511,5839,1318,3953,1881,1722,524,3669,5659,847,9200,1488,9125,3746,33422,10454,5282,15351,3531,1504,16667,1994
ENSP00000488538,125,55,51,69,60,23,2,27,14,45,31,96,239,67,212,511,166,217,412,180,171
ENSP00000386485,1394,739,973,715,925,290,175,837,235,747,565,786,2240,600,1106,845,684,651,1272,1127,1093
ENSP00000367615,1369,840,2940,1974,797,282,1098,975,362,408,346,1996,1029,1076,2897,1261,2024,1957,7192,3418,4879
ENSP00000500396,925,545,670,737,462,98,229,330,160,455,211,1302,550,1077,1155,658,821,878,2136,1129,1539
ENSP00000318770,78,86,76,58,18,1,21,143,45,11,54,65,36,100,70,35,23,48,63,59,64
ENSP00000199280,0,148,0,0,0,0,1,2,1,0,0,58,0,0,32,75,1,0,5,8,4
ENSP00000452673,54,123,2105,20,119,94,51,1930,4,17,19,85,9,13,58,69,193,104,22,214,1200
ENSP00000377233,11114,7341,12817,12495,4720,2692,8762,6925,2551,5066,2183,5005,2287,2152,4471,4684,3629,5665,5644,4464,4146
ENSP00000484121,1124,829,1461,932,645,163,748,602,229,662,239,3326,2012,3004,1825,1069,1514,2044,3173,2287,2217
ENSP00000336923,3244,1982,2429,2190,1448,261,1864,1821,1349,5055,1973,4110,2923,3830,5751,2215,1381,897,2338,2332,2747
ENSP00000310984,5699,2271,5068,1886,2465,1205,367,2042,1330,3591,1772,2959,530,1124,2215,1417,1554,2057,2570,2554,2973
ENSP00000260283,182,96,108,120,262,28,7,115,92,229,46,1741,85,541,499,141,1040,237,194,686,437
ENSP00000422868,675,309,1799,430,265,187,763,523,113,384,147,77,49,155,411,311,65,307,197,90,265
ENSP00000386911,2029,665,2035,1970,764,451,610,1032,688,1319,606,893,291,394,720,541,1348,803,494,1032,313
ENSP00000432762,2416,1478,1585,2352,684,402,3406,1296,457,1803,602,3645,828,1707,1686,1144,1355,1006,9540,2580,3224
ENSP00000372964,704,544,827,703,1303,210,76,593,224,593,284,325,272,64,212,147,284,109,325,231,193
ENSP00000264245,7963,4562,4416,7050,2512,1243,3022,4067,2184,11459,3113,1720,664,1094,3440,2016,2117,1674,835,3646,1362
ENSP00000310561,13386,4795,9587,6313,4745,1206,2014,3846,1872,7910,2155,3055,1764,961,1518,1112,1537,2304,12351,2604,4241
ENSP00000368227,4922,1839,1322,3509,1325,787,1413,1231,863,2724,832,824,180,2255,2157,905,859,2855,2103,1869,1056
ENSP00000500409,22456,8994,19689,14268,7764,3520,2497,10557,6103,15656,6954,4736,2784,5878,3950,3223,1834,3001,3077,3328,1650
ENSP00000276826,712,843,377,885,268,276,981,449,155,632,174,448,48,79,555,170,244,212,1059,493,474
ENSP00000362442,47,69,0,3,5,0,4,9,2,8,16,107,0,3,2,2,2,0,1621,2455,2715
ENSP00000374424,1062,499,364,153,235,65,1054,478,114,1175,195,775,10,103,12,8,37,19,567,602,25
ENSP00000470715,5016,3368,6657,6412,2065,1391,7152,4872,1957,4847,1481,8817,1363,4798,9082,5279,5948,7045,6875,8919,6149
ENSP00000357177,4449,3258,3713,5083,1704,1220,2353,2965,1068,3544,1610,5051,1967,2638,3908,2314,2187,3830,3872,3970,2323
ENSP00000296794,3854,4472,5836,6933,1384,1465,1208,878,2744,5176,1695,800,157,231,849,760,359,1840,2991,988,1775
ENSP00000296315,1959,1242,1862,1454,584,478,717,793,513,1098,465,1194,475,807,1190,692,1576,2902,2293,959,1439
ENSP00000367355,41,33,38,42,7,1,20,59,17,8,48,61,0,20,43,14,16,8,291,100,264
ENSP00000386794,3,62,6,25,127,5,3,93,28,24,18,291,287,35,333,107,194,649,13719,277,6927
ENSP00000253401,2350,1288,1105,1327,874,260,175,699,593,1580,617,1234,278,7960,3832,2697,696,1543,1666,1219,1154
ENSP00000477878,283,158,342,292,155,80,386,433,95,330,96,592,286,1045,530,290,499,498,1319,386,281
ENSP00000368189,7,2,22,17,9,0,0,40,2,8,13,11,2,0,0,3,2,0,8,8,16
ENSP00000344556,5334,2323,3624,2741,3121,1029,1065,2695,1220,5194,2431,2847,889,3382,2196,1234,1585,1770,2537,1856,1812
ENSP00000395560,960,698,990,943,627,197,770,888,333,1279,513,2730,6424,2602,3645,3341,2343,3187,3401,3837,2540
ENSP00000282026,74,35,55,110,21,171,1,89,13,52,11,44,4,13,47,33,54,39,222,36,20
ENSP00000445145,1736,627,741,860,904,134,649,1076,238,732,374,527,81,445,722,327,377,644,661,628,345
ENSP00000483183,268,220,230,269,96,13,238,163,74,207,67,1262,447,720,1090,623,591,926,1383,961,989
ENSP00000516292,739,371,520,673,221,109,63,443,200,585,150,70,25,75,120,58,43,104,217,122,72
ENSP00000442718,2704,2161,4657,3099,1411,394,3038,1933,749,1863,971,4268,3372,4865,5654,3214,2574,4282,4946,4357,4124
ENSP00000510402,764,613,1036,546,603,93,447,533,279,620,228,1028,155,623,991,567,830,864,2147,1309,1341
ENSP00000362976,23,17,75,35,49,4,77,87,4,111,33,120,50,71,93,48,53,92,77,68,55
ENSP00000500856,17,21,53,17,11,0,0,33,6,31,10,48,0,12,27,7,12,24,23,22,17
ENSP00000386125,685,750,690,1329,371,40,1124,1060,331,880,247,741,1344,558,884,334,444,977,1167,985,444
ENSP00000441592,3498,1309,1260,1660,1269,422,682,1822,766,2540,1412,2637,4045,3202,2879,1409,1485,1867,2953,2263,1951
ENSP00000258417,1061,881,729,1116,1164,331,970,870,503,1137,440,379,35,247,567,211,373,4448,279,397,247
ENSP00000361917,1124,433,832,726,924,89,252,463,263,963,480,2264,902,2214,2328,1591,1736,1836,823,2193,1440
ENSP00000424452,3080,1480,2011,1844,974,410,413,722,685,2558,914,1417,843,1847,2175,909,1002,2446,1211,1275,816
ENSP00000246174,892,355,858,700,572,182,62,436,232,836,416,618,184,628,599,319,338,458,697,580,539
ENSP00000434044,3162,1662,2020,2181,816,910,1315,1557,492,1782,653,1693,1617,1905,1787,754,980,687,2197,1375,2120
ENSP00000266503,301,200,992,185,232,91,55,428,73,144,114,489,66,242,524,260,353,295,2811,304,1108
ENSP00000432235,1267,849,1458,1049,671,397,257,1126,442,828,607,5764,2603,6054,6226,2909,3731,4372,6079,6353,5337
ENSP00000345361,207,225,218,281,150,33,253,238,53,97,64,1515,1027,1167,2022,1223,1660,1040,4030,2171,2696
ENSP00000249822,1935,1699,2008,1437,1306,222,581,1067,426,681,578,5845,5251,6579,7923,4015,5816,6091,7765,7165,5065
ENSP00000411644,70,86,95,3,6,3,18,3,5,315,7,12,4812,0,0,6,2,2,4,5,6
ENSP00000370519,40,18,5,437,10,14,0,89,45,1,2,3,0,1,0,0,0,0,83,0,315
ENSP00000407193,1221,316,1596,669,532,575,379,1081,363,932,646,439,403,168,522,309,247,588,378,478,296
ENSP00000369346,143,176,437,228,255,36,71,282,110,311,150,269,36,109,401,261,307,305,452,323,303
ENSP00000320675,186,116,46,391,21,39,155,126,135,229,57,43,10309,178,773,1477,30,2838,290,80,131
ENSP00000328327,339,170,205,275,94,137,225,174,138,320,140,683,244,534,789,331,305,687,906,599,450
ENSP00000473542,122,102,79,219,65,63,10,33,56,241,77,20,16,18,117,64,201,113,45,53,26
ENSP00000500935,2545,1165,2932,999,1698,715,321,1027,516,1859,1012,1701,909,1589,1072,870,767,817,788,1000,787
ENSP00000347140,58,69,36,22,17,18,9,339,5,31,6,35,11,18,15,15,42,16,27,25,113
ENSP00000443606,1916,1047,1277,1124,882,319,533,985,581,1003,935,1323,1578,1334,1921,1154,1054,1556,2604,1873,1801
ENSP00000228468,9,20,14,23,87,0,31,109,5,32,18,88,5,11,218,161,69,123,256,115,106
ENSP00000225823,12,17,28,14,11,1,3,26,3,12,3,18,0,3,7,0,2,68,2,1,0
ENSP00000307188,2056,1274,3882,1560,693,607,2242,2610,431,1370,519,1583,438,2082,1596,748,790,1329,1238,2019,860
ENSP00000466379,1227,1011,1455,1320,457,174,387,698,578,666,528,2068,1745,1108,1850,1212,1338,1367,1885,1900,2667
ENSP00000315383,281,135,479,172,54,27,572,88,43,224,55,359,178,247,143,148,183,277,101,145,26095
ENSP00000400057,819,484,511,541,71,39,266,76,109,221,88,305,594,172,393,277,295,328,82,1145,88
ENSP00000253004,689,431,1872,422,349,128,512,646,291,735,169,5260,1108,5902,6538,2817,4653,2596,3603,9452,3297
ENSP00000426421,913,351,205,559,272,92,38,158,223,505,259,355,53,198,310,134,94,331,386,306,236
ENSP00000343674,36,22,50,51,6,430,54,62,6,4,3,9,1,8,6,5,5,2,5,3,35
ENSP00000314038,2454,840,703,1605,212,45,457,155,496,1144,421,70,247,64,431,334,232,306,183,140,129
ENSP00000391447,13653,8945,6362,11976,4896,2826,1746,4970,3184,7651,4340,1286,914,920,1660,875,1232,1312,3065,1846,1337
ENSP00000339017,741,492,654,353,290,38,108,361,225,479,356,2553,1914,2900,2426,2411,1639,1773,3398,2333,2021
ENSP00000368031,309,431,710,451,194,59,1181,592,96,417,152,1009,1049,552,1047,610,647,947,1141,1296,912
ENSP00000500094,384,439,656,445,272,138,2723,666,100,513,91,1496,658,1130,1696,684,1039,2120,2225,1919,1500
ENSP00000368062,113,151,245,107,106,43,260,96,38,407,65,33,17,27,394,70,174,356,126,136,64
ENSP00000510447,3314,2264,2026,1605,1073,422,699,877,685,2020,769,1423,1865,870,1520,1019,1042,861,1630,1599,1015
ENSP00000384587,9331,7563,17689,10223,13760,1889,3397,8821,2223,5908,3213,25359,18069,33440,28651,16017,24344,24815,27293,31727,27699
ENSP00000261168,21068,4948,12792,13391,9502,3515,3111,7063,7188,14435,8900,2590,1760,1665,4201,1941,3903,3784,5763,3678,3389
ENSP00000461383,765,154,625,633,262,294,79,247,133,632,307,91,80,65,362,452,334,129,294,222,112
ENSP00000338990,598,751,811,644,264,122,478,590,140,317,158,428,184,450,584,348,377,361,464,689,929
ENSP00000463808,2201,1601,2419,3114,1287,528,356,2191,1039,2081,1154,4023,2304,3396,4365,2665,2404,3578,3252,3788,3345
ENSP00000247178,1192,648,1554,726,1128,164,537,676,294,1019,426,2271,2110,3333,1530,1252,1290,1423,1945,1219,2039
ENSP00000283290,5467,2364,2086,3278,3326,1442,309,2288,674,1637,1069,1943,788,1780,2123,1225,1823,1058,1716,2312,1819
ENSP00000415223,2714,834,2155,1929,803,422,539,1977,610,2392,1027,861,479,800,914,467,515,909,987,1145,962
ENSP00000475737,140,13,1481,104,43,30,11,88,39,8,22,155,57,146,99,63,69,68,934,244,1831
ENSP00000501428,578,332,60,122,457,78,2,348,110,509,188,478,66,383,444,196,188,287,266,308,517
ENSP00000381844,5695,4155,6805,4145,4585,976,684,3487,1307,2683,1840,7785,876,13520,10919,2912,3934,4490,7397,6093,5591
ENSP00000507649,27240,5297,23241,14964,11015,4408,2063,6710,5837,17570,6257,4173,1029,4335,4055,3428,3214,4723,3920,2669,2265
ENSP00000362777,27,0,58,2,0,0,9,8,3,4,12,48,3,39,7,2,4,13,5,4,3
ENSP00000450480,553,1166,384,1485,1071,378,2167,1418,654,4134,723,886,32,1468,1904,222,200,116,48,353,274
ENSP00000273859,7304,4232,4117,7567,3557,1135,1559,2644,2067,7769,2567,1659,302,1673,2750,1616,1410,2448,6037,1453,2327
ENSP00000364781,19730,17886,15411,13158,1820,2093,22186,7611,7610,19321,20683,4063,1644,2122,2602,2512,2115,4904,2505,2628,2018
ENSP00000359588,6384,2243,2552,2376,1755,747,886,2320,970,2136,1174,2168,318,2209,2127,796,1061,2216,1199,1743,933
ENSP00000354490,50,145,77,933,315,13,54,224,291,947,364,441,115438,4324,6404,8404,647,388,225,574,360
ENSP00000356790,13396,18670,16435,20765,3118,2348,3943,7157,10356,6065,9230,4280,4691,195,670,2437,242,6475,2624,1802,2264
ENSP00000349595,238,123,813,300,148,107,313,238,174,626,112,263,17344,155,69,78,59,158,174,153,121
ENSP00000352054,7564,6777,6251,5604,4385,1503,3478,6494,1046,3825,3374,2434,774,2269,1922,1250,1771,1332,2602,1833,1688
ENSP00000263519,6,4,16,14,36,0,26,28,7,17,11,35,12,66,46,23,5,9,26,2,4
ENSP00000340930,8015,4885,10655,10791,4182,1574,5264,7032,2696,8190,3723,5068,985,6690,12772,5706,5414,36701,11096,8612,13553
ENSP00000423774,6957,3953,4199,5086,4733,834,1016,2705,2041,3972,3486,2910,1277,2677,3719,2523,3400,3206,4650,4269,5116
ENSP00000262429,16,24,44,5,13,0,132,549,2,18,2,47,13,23,28,8,23,23,1344,142,2576
ENSP00000284727,2159,2489,1112,1272,623,119,310,1364,479,449,529,3244,3539,2039,4077,9378,3614,2222,6669,4570,4576
ENSP00000412149,337,229,220,286,139,42,58,111,87,204,103,1281,2776,603,1722,2611,1364,1166,3181,1707,1967
ENSP00000421076,263,54,228,101,31,36,18,84,19,107,59,2,1,5,0,0,4,0,1,2,6
ENSP00000286953,2293,1078,944,890,870,176,71,721,281,615,508,1952,3183,1460,2479,3575,1218,1593,2900,1901,2143
ENSP00000382971,150,64,114,74,73,7,23,34,37,51,48,1819,3241,1919,2529,4273,1502,1263,2479,2271,1443
ENSP00000403969,1389,1121,2366,1210,1111,232,195,1047,457,511,543,6597,1089,4862,6147,2891,3989,4004,4442,4629,5410
ENSP00000377415,8571,3985,5543,4742,2584,908,4177,3021,1803,3179,2214,5417,14108,7576,4430,3109,2616,6103,4058,4367,3666
ENSP00000365321,82,61,15,44,73,1,1,52,33,81,22,37,11,37,135,134,71,89,71,40,64
ENSP00000356352,0,62,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSP00000242839,2653,873,1081,2261,513,380,574,382,338,1134,3323,394,159,332,608,421,370,640,293,645,400
ENSP00000426495,6600,1115,2396,1387,540,483,660,583,655,2444,965,623,2046,620,2937,1833,1571,1206,1753,1341,508
ENSP00000311336,731,113,2716,593,105,252,58,492,83,162,113,114,20,55,337,108,115,223,322,169,141
ENSP00000284509,2068,493,1302,854,926,668,98,536,172,1082,480,463,32,100,809,155,378,5804,136,279,147
ENSP00000309086,2821,3454,3185,3356,1653,397,2288,2140,1416,860,2707,2166,1799,1803,4348,1974,1571,4097,4126,3265,1993
ENSP00000459167,1581,762,637,680,495,126,120,305,384,527,398,1375,2369,1365,2216,3145,785,1263,1906,1533,1163
ENSP00000369518,2097,1725,2700,1678,1303,212,319,1224,713,1081,1043,4254,2643,3102,3864,3271,2322,3017,3128,3404,3276
ENSP00000341459,14689,10331,26367,20484,9320,3417,10106,14406,4238,11594,5748,7783,3063,6946,9968,5904,6443,11348,11806,9898,8590
ENSP00000410759,4003,1213,2159,3265,1428,579,546,1260,997,3292,1525,584,118,438,611,394,515,368,1253,729,878
ENSP00000474312,1057,396,677,685,441,115,632,695,266,823,270,252,509,169,573,298,451,710,710,448,482
ENSP00000467092,843,735,797,722,308,169,565,664,236,658,262,2783,1024,1747,3391,1679,1832,3476,5284,3275,2873
ENSP00000430000,497,381,434,663,185,155,164,215,225,342,161,2929,2547,2476,3566,1892,1720,3034,5222,3253,2388
ENSP00000364883,1807,1271,1789,1180,818,210,1319,372,340,861,337,831,501,484,944,726,882,697,899,952,841
ENSP00000443647,24,4,7,18,18,12,0,13,10,4,7,15,15,2,11,12,2,6,34,17,2
ENSP00000379250,150,93,119,162,146,84,61,141,42,105,52,59,56,34,53,73,46,50,461,101,123
ENSP00000342676,1128,1466,1886,1094,471,121,1151,734,211,450,249,2140,3527,1521,2429,2010,1313,1561,2873,2495,2424
ENSP00000407162,94,41,171,48,96,45,52,187,17,66,21,179,109,110,130,94,80,93,65,75,65
ENSP00000449239,561,437,463,565,618,15,102,290,142,881,150,104,155,73,426,152,144,178,263,257,119
ENSP00000299178,494,388,81,20,488,64,210,578,48,482,86,966,185,3195,2700,149,2140,1299,382,3179,457
ENSP00000376456,45,8,7,4,21,5,4,68,5,30,4,17,583,24,98,6,56,35,9,52,8
ENSP00000356404,42,32,18,36,18,90,0,12,22,33,28,9,4,2,38,134,14,4,18,4,23
ENSP00000390784,321,218,213,296,130,4,104,172,150,305,74,534,50,224,503,240,218,256,986,414,566
ENSP00000369994,36,27,16,24,28,26,5,80,10,23,46,129,10,17,14,17,6,119,158,88,157
ENSP00000471733,446,213,537,1914,7,1,319,204,267,181,226,10,13,6,10,0,6,2,440,75,186
ENSP00000510371,96,114,99,86,100,5,450,485,32,51,44,149,33,47,180,68,53,153,1966,114,286
ENSP00000319979,206,145,366,171,206,56,99,342,46,153,58,112,87,60,212,148,145,220,229,188,215
ENSP00000425510,282,51,257,124,59,123,6,413,49,109,78,6,4,2,0,0,1,4,2,0,22
ENSP00000440341,3358,3553,6688,4907,4052,971,1923,10465,973,2525,1123,8112,2823,5018,8547,5820,6588,4405,7120,7370,4483
ENSP00000503129,968,1210,1402,633,660,117,690,1452,491,903,731,1852,1516,784,2249,1309,1171,1950,3174,2131,1788
ENSP00000360776,8922,5392,3644,2810,1969,820,4982,3497,2044,1671,3012,2912,5055,2050,3523,1357,3666,3100,2902,4461,1177
ENSP00000306459,548,236,151,90,164,42,26,224,108,225,177,140,59,53,148,74,85,101,88,124,60
ENSP00000501644,68,6,9,12,13,2,1,39,2,31,26,0,37,5,0,6,3,4,1,0,0
ENSP00000392345,5771,3323,6401,2750,2389,438,1296,2935,1658,3568,1805,1558,1727,1434,1596,1325,928,1276,1011,1255,1089
ENSP00000318585,816,938,721,963,747,157,865,593,275,728,367,4667,1444,2289,2934,1729,2051,2645,3014,2202,1516
ENSP00000378040,1090,1147,1334,1212,377,194,688,511,258,387,228,1261,263,527,1390,692,557,856,1295,914,1203
ENSP00000359727,163,267,123,314,478,35,7,365,138,211,147,642,701,1121,1112,630,694,3718,362,491,252
ENSP00000358081,5501,4527,9478,3576,5280,1267,9008,7843,1218,3027,2180,3067,11972,4146,3272,4176,2576,2561,7480,2885,3679
ENSP00000391713,3163,2023,2009,1820,1987,176,816,2166,361,1350,1449,2186,891,1682,2353,1186,1298,1499,4234,2452,2516
ENSP00000413225,12854,9481,10398,11615,5797,2198,5712,8491,3864,7091,3597,9599,17258,10634,9401,7967,6044,9483,11106,11639,11005
ENSP00000502710,4016,3063,6602,3747,2013,661,3317,2714,1310,4317,815,2947,431,3314,2329,1180,825,3464,1311,1917,1118
ENSP00000315685,2793,1266,2645,2084,781,496,4118,1375,409,4149,1239,2335,723,977,1185,1131,1131,1468,10350,1667,6474
ENSP00000380625,568,294,416,421,49,101,622,339,75,631,63,367,117,373,653,471,679,243,681,1592,345
ENSP00000401718,799,405,1175,558,334,278,771,579,221,783,350,1084,518,761,783,451,765,1163,897,1133,881
ENSP00000281437,6174,3383,3686,5146,2657,1184,5556,1727,1006,2251,1668,385,35,14,1,4,10,4,7890,567,387
ENSP00000286639,72,44,86,136,32,114,11,120,44,27,16,229,6,31,155,128,134,56,51,204,225
ENSP00000368754,25709,12637,22041,24112,14104,4931,10400,17840,6105,17856,5910,12435,5778,12657,8868,5114,8139,9387,12565,10022,8066
ENSP00000395862,314,195,393,424,225,65,83,177,46,92,104,214,755,339,301,188,394,434,335,345,1511
ENSP00000264499,2600,1100,1385,971,1455,196,542,758,361,1219,384,746,138,1017,1088,551,702,849,900,991,648
ENSP00000499835,4893,1464,2422,2159,3024,122,719,857,856,3674,1151,405,70,236,1143,788,616,989,1458,1188,846
ENSP00000418993,1118,650,1148,783,575,274,114,927,303,1053,468,2582,2595,3135,4053,2010,1926,4140,2122,2971,1627
ENSP00000396361,5,18,19,11,55,98,1,50,7,11,12,66,8,17,136,10,163,33,491,163,110
ENSP00000465328,4881,1665,5749,3448,2204,747,665,2043,2799,5031,2131,652,1000,729,1350,704,778,908,1447,928,1202
ENSP00000351642,136,79,104,155,38,83,69,139,50,73,42,105,38,133,370,185,59,555,179,243,128
ENSP00000260442,35,11,36,13,6,0,0,30,0,8,1,1,0,4,12,4,14,9,346,26,190
ENSP00000483272,154,93,120,121,90,24,88,107,40,96,92,378,313,167,393,223,240,369,491,519,326
ENSP00000382682,1877,1343,3432,1761,1068,592,1151,1073,666,1365,853,2644,6151,2406,2062,1510,2198,1101,3247,3159,2213
ENSP00000451148,1968,1224,3253,3091,872,180,1144,1229,268,1158,501,4333,1909,7068,6394,2388,3014,4026,4749,4482,3444
ENSP00000293805,1499,876,1441,921,842,127,855,906,288,2285,550,1726,215,752,1403,956,2556,845,228,3935,551
ENSP00000445868,414,431,724,524,200,94,299,251,181,350,260,922,2019,800,800,1204,497,583,1267,676,1204
ENSP00000369674,952,903,1146,1224,490,123,421,579,209,475,217,1249,281,1562,1586,833,786,1298,1561,1311,1486
ENSP00000335320,23577,14436,27562,21641,13766,4446,13163,17985,5325,13766,6242,3204,410,5343,5176,2515,3162,4174,4963,3429,3055
ENSP00000491530,14120,6125,8125,9223,11434,2580,3396,6335,2673,9068,4305,6647,4145,7652,7696,4085,5080,7618,10961,7071,6969
ENSP00000369004,4248,1563,2342,1856,2460,419,610,1282,634,2070,1611,1014,500,1358,1460,608,427,1098,949,1069,641
ENSP00000350314,473,182,375,353,201,15,95,141,91,415,91,120,46,55,236,708,57,350,559,118,156
ENSP00000408006,9225,5471,6738,7944,3713,1264,1877,6850,1988,7691,2073,1609,1861,2522,1741,1302,1084,2126,2494,1906,1635
ENSP00000484149,11243,8613,7222,9723,6342,1567,2115,7318,3485,6448,2841,1311,173,646,1366,623,979,1097,1112,1326,964
ENSP00000352535,3183,3238,7031,3592,1698,861,5212,3729,912,4683,1539,3819,644,4827,4169,2177,2150,3080,4213,3307,3611
ENSP00000439459,91,154,1018,300,102,93,197,1041,44,229,75,261,52,228,1472,268,2913,719,3213,911,491
ENSP00000452607,28,64,31,32,56,0,16,119,12,102,18,84,49,30,201,225,134,150,68,163,81
ENSP00000358038,132,164,99,113,57,8,268,192,41,137,70,102,186,65,117,42,91,111,151,187,38
